cle_obs,code_departement,nom_departement,annee_ref,type_info_geo
1196187,974,"La Réunion",2017,Rattachement
1196188,974,"La Réunion",2017,Rattachement
1196189,974,"La Réunion",2017,Rattachement
1196190,974,"La Réunion",2017,Rattachement
1196191,974,"La Réunion",2017,Rattachement
1196192,974,"La Réunion",2017,Rattachement
1196193,974,"La Réunion",2017,Rattachement
1196194,974,"La Réunion",2017,Rattachement
1196195,974,"La Réunion",2017,Rattachement
1196196,974,"La Réunion",2017,Rattachement
1196197,974,"La Réunion",2017,Rattachement
1196198,974,"La Réunion",2017,Rattachement
1196199,974,"La Réunion",2017,Rattachement
1196200,974,"La Réunion",2017,Rattachement
1196201,974,"La Réunion",2017,Rattachement
1196202,974,"La Réunion",2017,Rattachement
1196203,974,"La Réunion",2017,Rattachement
1196204,974,"La Réunion",2017,Rattachement
1196205,974,"La Réunion",2017,Rattachement
1196206,974,"La Réunion",2017,Rattachement
1196207,974,"La Réunion",2017,Rattachement
1196208,974,"La Réunion",2017,Rattachement
1196209,974,"La Réunion",2017,Rattachement
1196210,974,"La Réunion",2017,Rattachement
1196211,974,"La Réunion",2017,Rattachement
1196212,974,"La Réunion",2017,Rattachement
1196213,974,"La Réunion",2017,Rattachement
1196214,974,"La Réunion",2017,Rattachement
1196215,974,"La Réunion",2017,Rattachement
1196216,974,"La Réunion",2017,Rattachement
1196217,974,"La Réunion",2017,Rattachement
1196218,974,"La Réunion",2017,Rattachement
1196219,974,"La Réunion",2017,Rattachement
1196220,974,"La Réunion",2017,Rattachement
1196221,974,"La Réunion",2017,Rattachement
1196222,974,"La Réunion",2017,Rattachement
1196223,974,"La Réunion",2017,Rattachement
1196224,974,"La Réunion",2017,Rattachement
1196225,974,"La Réunion",2017,Rattachement
1196226,974,"La Réunion",2017,Rattachement
1196227,974,"La Réunion",2017,Rattachement
1196228,974,"La Réunion",2017,Rattachement
1196229,974,"La Réunion",2017,Rattachement
1196230,974,"La Réunion",2017,Rattachement
1196231,974,"La Réunion",2017,Rattachement
1196232,974,"La Réunion",2017,Rattachement
1196233,974,"La Réunion",2017,Rattachement
1196234,974,"La Réunion",2017,Rattachement
1196235,974,"La Réunion",2017,Rattachement
1196236,974,"La Réunion",2017,Rattachement
1196237,974,"La Réunion",2017,Rattachement
1196238,974,"La Réunion",2017,Rattachement
1196239,974,"La Réunion",2017,Rattachement
1196240,974,"La Réunion",2017,Rattachement
1196241,974,"La Réunion",2017,Rattachement
1196242,974,"La Réunion",2017,Rattachement
1196243,974,"La Réunion",2017,Rattachement
1196244,974,"La Réunion",2017,Rattachement
1196245,974,"La Réunion",2017,Rattachement
1196246,974,"La Réunion",2017,Rattachement
1196247,974,"La Réunion",2017,Rattachement
1196248,974,"La Réunion",2017,Rattachement
1196249,974,"La Réunion",2017,Rattachement
1196250,974,"La Réunion",2017,Rattachement
1196251,974,"La Réunion",2017,Rattachement
1196252,974,"La Réunion",2017,Rattachement
1196253,974,"La Réunion",2017,Rattachement
1196254,974,"La Réunion",2017,Rattachement
1196255,974,"La Réunion",2017,Rattachement
1196256,974,"La Réunion",2017,Rattachement
1196257,974,"La Réunion",2017,Rattachement
1196258,974,"La Réunion",2017,Rattachement
1196259,974,"La Réunion",2017,Rattachement
1196260,974,"La Réunion",2017,Rattachement
1196261,974,"La Réunion",2017,Rattachement
1196262,974,"La Réunion",2017,Rattachement
1196263,974,"La Réunion",2017,Rattachement
1196264,974,"La Réunion",2017,Rattachement
1196265,974,"La Réunion",2017,Rattachement
1196266,974,"La Réunion",2017,Rattachement
1196267,974,"La Réunion",2017,Rattachement
1196268,974,"La Réunion",2017,Rattachement
1196269,974,"La Réunion",2017,Rattachement
1196270,974,"La Réunion",2017,Rattachement
1196271,974,"La Réunion",2017,Rattachement
1196272,974,"La Réunion",2017,Rattachement
1196273,974,"La Réunion",2017,Rattachement
1196274,974,"La Réunion",2017,Rattachement
1196275,974,"La Réunion",2017,Rattachement
1196276,974,"La Réunion",2017,Rattachement
1196277,974,"La Réunion",2017,Rattachement
1196278,974,"La Réunion",2017,Rattachement
1196279,974,"La Réunion",2017,Rattachement
1196280,974,"La Réunion",2017,Rattachement
1196281,974,"La Réunion",2017,Rattachement
1196282,974,"La Réunion",2017,Rattachement
1196283,974,"La Réunion",2017,Rattachement
1196284,974,"La Réunion",2017,Rattachement
1196285,974,"La Réunion",2017,Rattachement
1196286,974,"La Réunion",2017,Rattachement
1196287,974,"La Réunion",2017,Rattachement
1196288,974,"La Réunion",2017,Rattachement
1196289,974,"La Réunion",2017,Rattachement
1196290,974,"La Réunion",2017,Rattachement
1196291,974,"La Réunion",2017,Rattachement
1196292,974,"La Réunion",2017,Rattachement
1196293,974,"La Réunion",2017,Rattachement
1196294,974,"La Réunion",2017,Rattachement
1196295,974,"La Réunion",2017,Rattachement
1196296,974,"La Réunion",2017,Rattachement
1196297,974,"La Réunion",2017,Rattachement
1196298,974,"La Réunion",2017,Rattachement
1196299,974,"La Réunion",2017,Rattachement
1196300,974,"La Réunion",2017,Rattachement
1196301,974,"La Réunion",2017,Rattachement
1196302,974,"La Réunion",2017,Rattachement
1196303,974,"La Réunion",2017,Rattachement
1196304,974,"La Réunion",2017,Rattachement
1196305,974,"La Réunion",2017,Rattachement
1196306,974,"La Réunion",2017,Rattachement
1196307,974,"La Réunion",2017,Rattachement
1196308,974,"La Réunion",2017,Rattachement
1196309,974,"La Réunion",2017,Rattachement
1196310,974,"La Réunion",2017,Rattachement
1196311,974,"La Réunion",2017,Rattachement
1196312,974,"La Réunion",2017,Rattachement
1196313,974,"La Réunion",2017,Rattachement
1196314,974,"La Réunion",2017,Rattachement
1196315,974,"La Réunion",2017,Rattachement
1196316,974,"La Réunion",2017,Rattachement
1196317,974,"La Réunion",2017,Rattachement
1196318,974,"La Réunion",2017,Rattachement
1196319,974,"La Réunion",2017,Rattachement
1196320,974,"La Réunion",2017,Rattachement
1196321,974,"La Réunion",2017,Rattachement
1196322,974,"La Réunion",2017,Rattachement
1196323,974,"La Réunion",2017,Rattachement
1196324,974,"La Réunion",2017,Rattachement
1196325,974,"La Réunion",2017,Rattachement
1196326,974,"La Réunion",2017,Rattachement
1196327,974,"La Réunion",2017,Rattachement
1196328,974,"La Réunion",2017,Rattachement
1196329,974,"La Réunion",2017,Rattachement
1196330,974,"La Réunion",2017,Rattachement
1196331,974,"La Réunion",2017,Rattachement
1196332,974,"La Réunion",2017,Rattachement
1196333,974,"La Réunion",2017,Rattachement
1196334,974,"La Réunion",2017,Rattachement
1196335,974,"La Réunion",2017,Rattachement
1196336,974,"La Réunion",2017,Rattachement
1196337,974,"La Réunion",2017,Rattachement
1196338,974,"La Réunion",2017,Rattachement
1196339,974,"La Réunion",2017,Rattachement
1196340,974,"La Réunion",2017,Rattachement
1196341,974,"La Réunion",2017,Rattachement
1196342,974,"La Réunion",2017,Rattachement
1196343,974,"La Réunion",2017,Rattachement
1196344,974,"La Réunion",2017,Rattachement
1196345,974,"La Réunion",2017,Rattachement
1196346,974,"La Réunion",2017,Rattachement
1196347,974,"La Réunion",2017,Rattachement
1196348,974,"La Réunion",2017,Rattachement
1196349,974,"La Réunion",2017,Rattachement
1196350,974,"La Réunion",2017,Rattachement
1196351,974,"La Réunion",2017,Rattachement
1196352,974,"La Réunion",2017,Rattachement
1196353,974,"La Réunion",2017,Rattachement
1196354,974,"La Réunion",2017,Rattachement
1196355,974,"La Réunion",2017,Rattachement
1196356,974,"La Réunion",2017,Rattachement
1196357,974,"La Réunion",2017,Rattachement
1196358,974,"La Réunion",2017,Rattachement
1196359,974,"La Réunion",2017,Rattachement
1196360,974,"La Réunion",2017,Rattachement
1196361,974,"La Réunion",2017,Rattachement
1196362,974,"La Réunion",2017,Rattachement
1196363,974,"La Réunion",2017,Rattachement
1196364,974,"La Réunion",2017,Rattachement
1196365,974,"La Réunion",2017,Rattachement
1196366,974,"La Réunion",2017,Rattachement
1196367,974,"La Réunion",2017,Rattachement
1196368,974,"La Réunion",2017,Rattachement
1196369,974,"La Réunion",2017,Rattachement
1196370,974,"La Réunion",2017,Rattachement
1196371,974,"La Réunion",2017,Rattachement
1196372,974,"La Réunion",2017,Rattachement
1196373,974,"La Réunion",2017,Rattachement
1196374,974,"La Réunion",2017,Rattachement
1196375,974,"La Réunion",2017,Rattachement
1196376,974,"La Réunion",2017,Rattachement
1196377,974,"La Réunion",2017,Rattachement
1196378,974,"La Réunion",2017,Rattachement
1196379,974,"La Réunion",2017,Rattachement
1196380,974,"La Réunion",2017,Rattachement
1196381,974,"La Réunion",2017,Rattachement
1196382,974,"La Réunion",2017,Rattachement
1196383,974,"La Réunion",2017,Rattachement
1196384,974,"La Réunion",2017,Rattachement
1196385,974,"La Réunion",2017,Rattachement
1196386,974,"La Réunion",2017,Rattachement
1196387,974,"La Réunion",2017,Rattachement
1196388,974,"La Réunion",2017,Rattachement
1196389,974,"La Réunion",2017,Rattachement
1196390,974,"La Réunion",2017,Rattachement
1196391,974,"La Réunion",2017,Rattachement
1196392,974,"La Réunion",2017,Rattachement
1196393,974,"La Réunion",2017,Rattachement
1196394,974,"La Réunion",2017,Rattachement
1196395,974,"La Réunion",2017,Rattachement
1196396,974,"La Réunion",2017,Rattachement
1196397,974,"La Réunion",2017,Rattachement
1196398,974,"La Réunion",2017,Rattachement
1196399,974,"La Réunion",2017,Rattachement
1196400,974,"La Réunion",2017,Rattachement
1196401,974,"La Réunion",2017,Rattachement
1196402,974,"La Réunion",2017,Rattachement
1196403,974,"La Réunion",2017,Rattachement
1196404,974,"La Réunion",2017,Rattachement
1196405,974,"La Réunion",2017,Rattachement
1196406,974,"La Réunion",2017,Rattachement
1196407,974,"La Réunion",2017,Rattachement
1196408,974,"La Réunion",2017,Rattachement
1196409,974,"La Réunion",2017,Rattachement
1196410,974,"La Réunion",2017,Rattachement
1196411,974,"La Réunion",2017,Rattachement
1196412,974,"La Réunion",2017,Rattachement
1196413,974,"La Réunion",2017,Rattachement
1196414,974,"La Réunion",2017,Rattachement
1196415,974,"La Réunion",2017,Rattachement
1196416,974,"La Réunion",2017,Rattachement
1196417,974,"La Réunion",2017,Rattachement
1196418,974,"La Réunion",2017,Rattachement
1196419,974,"La Réunion",2017,Rattachement
1196420,974,"La Réunion",2017,Rattachement
1196421,974,"La Réunion",2017,Rattachement
1196422,974,"La Réunion",2017,Rattachement
1196423,974,"La Réunion",2017,Rattachement
1196424,974,"La Réunion",2017,Rattachement
1196425,974,"La Réunion",2017,Rattachement
1196426,974,"La Réunion",2017,Rattachement
1196427,974,"La Réunion",2017,Rattachement
1196428,974,"La Réunion",2017,Rattachement
1196429,974,"La Réunion",2017,Rattachement
1196430,974,"La Réunion",2017,Rattachement
1196431,974,"La Réunion",2017,Rattachement
1196432,974,"La Réunion",2017,Rattachement
1196433,974,"La Réunion",2017,Rattachement
1196434,974,"La Réunion",2017,Rattachement
1196435,974,"La Réunion",2017,Rattachement
1196436,974,"La Réunion",2017,Rattachement
1196437,974,"La Réunion",2017,Rattachement
1196438,974,"La Réunion",2017,Rattachement
1196439,974,"La Réunion",2017,Rattachement
1196440,974,"La Réunion",2017,Rattachement
1196441,974,"La Réunion",2017,Rattachement
1196442,974,"La Réunion",2017,Rattachement
1196443,974,"La Réunion",2017,Rattachement
1196444,974,"La Réunion",2017,Rattachement
1196445,974,"La Réunion",2017,Rattachement
1196446,974,"La Réunion",2017,Rattachement
1196447,974,"La Réunion",2017,Rattachement
1196448,974,"La Réunion",2017,Rattachement
1196449,974,"La Réunion",2017,Rattachement
1196450,974,"La Réunion",2017,Rattachement
1196451,974,"La Réunion",2017,Rattachement
1196452,974,"La Réunion",2017,Rattachement
1196453,974,"La Réunion",2017,Rattachement
1196454,974,"La Réunion",2017,Rattachement
1196455,974,"La Réunion",2017,Rattachement
1196456,974,"La Réunion",2017,Rattachement
1196457,974,"La Réunion",2017,Rattachement
1196458,974,"La Réunion",2017,Rattachement
1196459,974,"La Réunion",2017,Rattachement
1196460,974,"La Réunion",2017,Rattachement
1196461,974,"La Réunion",2017,Rattachement
1196462,974,"La Réunion",2017,Rattachement
1196463,974,"La Réunion",2017,Rattachement
1196464,974,"La Réunion",2017,Rattachement
1196465,974,"La Réunion",2017,Rattachement
1196466,974,"La Réunion",2017,Rattachement
1196467,974,"La Réunion",2017,Rattachement
1196468,974,"La Réunion",2017,Rattachement
1196469,974,"La Réunion",2017,Rattachement
1196470,974,"La Réunion",2017,Rattachement
1196471,974,"La Réunion",2017,Rattachement
1196472,974,"La Réunion",2017,Rattachement
1196473,974,"La Réunion",2017,Rattachement
1196474,974,"La Réunion",2017,Rattachement
1196475,974,"La Réunion",2017,Rattachement
1196476,974,"La Réunion",2017,Rattachement
1196477,974,"La Réunion",2017,Rattachement
1196478,974,"La Réunion",2017,Rattachement
1196479,974,"La Réunion",2017,Rattachement
1196480,974,"La Réunion",2017,Rattachement
1196481,974,"La Réunion",2017,Rattachement
1196482,974,"La Réunion",2017,Rattachement
1196483,974,"La Réunion",2017,Rattachement
1196484,974,"La Réunion",2017,Rattachement
1196485,974,"La Réunion",2017,Rattachement
1196486,974,"La Réunion",2017,Rattachement
1196487,974,"La Réunion",2017,Rattachement
1196488,974,"La Réunion",2017,Rattachement
1196489,974,"La Réunion",2017,Rattachement
1196490,974,"La Réunion",2017,Rattachement
1196491,974,"La Réunion",2017,Rattachement
1196492,974,"La Réunion",2017,Rattachement
1196493,974,"La Réunion",2017,Rattachement
1196494,974,"La Réunion",2017,Rattachement
1196495,974,"La Réunion",2017,Rattachement
1196496,974,"La Réunion",2017,Rattachement
1196497,974,"La Réunion",2017,Rattachement
1196498,974,"La Réunion",2017,Rattachement
1196499,974,"La Réunion",2017,Rattachement
1196500,974,"La Réunion",2017,Rattachement
1196501,974,"La Réunion",2017,Rattachement
1196502,974,"La Réunion",2017,Rattachement
1196503,974,"La Réunion",2017,Rattachement
1196504,974,"La Réunion",2017,Rattachement
1196505,974,"La Réunion",2017,Rattachement
1196506,974,"La Réunion",2017,Rattachement
1196507,974,"La Réunion",2017,Rattachement
1196508,974,"La Réunion",2017,Rattachement
1196509,974,"La Réunion",2017,Rattachement
1196510,974,"La Réunion",2017,Rattachement
1196511,974,"La Réunion",2017,Rattachement
1196512,974,"La Réunion",2017,Rattachement
1196513,974,"La Réunion",2017,Rattachement
1196514,974,"La Réunion",2017,Rattachement
1196515,974,"La Réunion",2017,Rattachement
1196516,974,"La Réunion",2017,Rattachement
1196517,974,"La Réunion",2017,Rattachement
1196518,974,"La Réunion",2017,Rattachement
1196519,974,"La Réunion",2017,Rattachement
1196520,974,"La Réunion",2017,Rattachement
1196521,974,"La Réunion",2017,Rattachement
1196522,974,"La Réunion",2017,Rattachement
1196523,974,"La Réunion",2017,Rattachement
1196524,974,"La Réunion",2017,Rattachement
1196525,974,"La Réunion",2017,Rattachement
1196526,974,"La Réunion",2017,Rattachement
1196527,974,"La Réunion",2017,Rattachement
1196528,974,"La Réunion",2017,Rattachement
1196529,974,"La Réunion",2017,Rattachement
1196530,974,"La Réunion",2017,Rattachement
1196531,974,"La Réunion",2017,Rattachement
1196532,974,"La Réunion",2017,Rattachement
1196533,974,"La Réunion",2017,Rattachement
1196534,974,"La Réunion",2017,Rattachement
1196535,974,"La Réunion",2017,Rattachement
1196536,974,"La Réunion",2017,Rattachement
1196537,974,"La Réunion",2017,Rattachement
1196538,974,"La Réunion",2017,Rattachement
1196539,974,"La Réunion",2017,Rattachement
1196540,974,"La Réunion",2017,Rattachement
1196541,974,"La Réunion",2017,Rattachement
1196542,974,"La Réunion",2017,Rattachement
1196543,974,"La Réunion",2017,Rattachement
1196544,974,"La Réunion",2017,Rattachement
1196545,974,"La Réunion",2017,Rattachement
1196546,974,"La Réunion",2017,Rattachement
1196547,974,"La Réunion",2017,Rattachement
1196548,974,"La Réunion",2017,Rattachement
1196549,974,"La Réunion",2017,Rattachement
1196550,974,"La Réunion",2017,Rattachement
1196551,974,"La Réunion",2017,Rattachement
1196552,974,"La Réunion",2017,Rattachement
1196553,974,"La Réunion",2017,Rattachement
1196554,974,"La Réunion",2017,Rattachement
1196555,974,"La Réunion",2017,Rattachement
1196556,974,"La Réunion",2017,Rattachement
1196557,974,"La Réunion",2017,Rattachement
1196558,974,"La Réunion",2017,Rattachement
1196559,974,"La Réunion",2017,Rattachement
1196560,974,"La Réunion",2017,Rattachement
1196561,974,"La Réunion",2017,Rattachement
1196562,974,"La Réunion",2017,Rattachement
1196563,974,"La Réunion",2017,Rattachement
1196564,974,"La Réunion",2017,Rattachement
1196565,974,"La Réunion",2017,Rattachement
1196566,974,"La Réunion",2017,Rattachement
1196567,974,"La Réunion",2017,Rattachement
1196568,974,"La Réunion",2017,Rattachement
1196569,974,"La Réunion",2017,Rattachement
1196570,974,"La Réunion",2017,Rattachement
1196571,974,"La Réunion",2017,Rattachement
1196572,974,"La Réunion",2017,Rattachement
1196573,974,"La Réunion",2017,Rattachement
1196574,974,"La Réunion",2017,Rattachement
1196575,974,"La Réunion",2017,Rattachement
1196576,974,"La Réunion",2017,Rattachement
1196577,974,"La Réunion",2017,Rattachement
1196578,974,"La Réunion",2017,Rattachement
1196579,974,"La Réunion",2017,Rattachement
1196580,974,"La Réunion",2017,Rattachement
1196581,974,"La Réunion",2017,Rattachement
1196582,974,"La Réunion",2017,Rattachement
1196583,974,"La Réunion",2017,Rattachement
1196584,974,"La Réunion",2017,Rattachement
1196585,974,"La Réunion",2017,Rattachement
1196586,974,"La Réunion",2017,Rattachement
1196587,974,"La Réunion",2017,Rattachement
1196588,974,"La Réunion",2017,Rattachement
1196589,974,"La Réunion",2017,Rattachement
1196590,974,"La Réunion",2017,Rattachement
1196591,974,"La Réunion",2017,Rattachement
1196592,974,"La Réunion",2017,Rattachement
1196593,974,"La Réunion",2017,Rattachement
1196594,974,"La Réunion",2017,Rattachement
1196595,974,"La Réunion",2017,Rattachement
1196596,974,"La Réunion",2017,Rattachement
1196597,974,"La Réunion",2017,Rattachement
1196598,974,"La Réunion",2017,Rattachement
1196599,974,"La Réunion",2017,Rattachement
1196600,974,"La Réunion",2017,Rattachement
1196601,974,"La Réunion",2017,Rattachement
1196602,974,"La Réunion",2017,Rattachement
1196603,974,"La Réunion",2017,Rattachement
1196604,974,"La Réunion",2017,Rattachement
1196605,974,"La Réunion",2017,Rattachement
1196606,974,"La Réunion",2017,Rattachement
1196607,974,"La Réunion",2017,Rattachement
1196608,974,"La Réunion",2017,Rattachement
1196609,974,"La Réunion",2017,Rattachement
1196610,974,"La Réunion",2017,Rattachement
1196611,974,"La Réunion",2017,Rattachement
1196612,974,"La Réunion",2017,Rattachement
1196613,974,"La Réunion",2017,Rattachement
1196614,974,"La Réunion",2017,Rattachement
1196615,974,"La Réunion",2017,Rattachement
1196616,974,"La Réunion",2017,Rattachement
1196617,974,"La Réunion",2017,Rattachement
1196618,974,"La Réunion",2017,Rattachement
1196619,974,"La Réunion",2017,Rattachement
1196620,974,"La Réunion",2017,Rattachement
1196621,974,"La Réunion",2017,Rattachement
1196622,974,"La Réunion",2017,Rattachement
1196623,974,"La Réunion",2017,Rattachement
1196624,974,"La Réunion",2017,Rattachement
1196625,974,"La Réunion",2017,Rattachement
1196626,974,"La Réunion",2017,Rattachement
1196627,974,"La Réunion",2017,Rattachement
1196628,974,"La Réunion",2017,Rattachement
1196629,974,"La Réunion",2017,Rattachement
1196630,974,"La Réunion",2017,Rattachement
1196631,974,"La Réunion",2017,Rattachement
1196632,974,"La Réunion",2017,Rattachement
1196633,974,"La Réunion",2017,Rattachement
1196634,974,"La Réunion",2017,Rattachement
1196635,974,"La Réunion",2017,Rattachement
1196636,974,"La Réunion",2017,Rattachement
1196637,974,"La Réunion",2017,Rattachement
1196638,974,"La Réunion",2017,Rattachement
1196639,974,"La Réunion",2017,Rattachement
1196640,974,"La Réunion",2017,Rattachement
1196641,974,"La Réunion",2017,Rattachement
1196642,974,"La Réunion",2017,Rattachement
1196643,974,"La Réunion",2017,Rattachement
1196644,974,"La Réunion",2017,Rattachement
1196645,974,"La Réunion",2017,Rattachement
1196646,974,"La Réunion",2017,Rattachement
1196647,974,"La Réunion",2017,Rattachement
1196648,974,"La Réunion",2017,Rattachement
1196649,974,"La Réunion",2017,Rattachement
1196650,974,"La Réunion",2017,Rattachement
1196651,974,"La Réunion",2017,Rattachement
1196652,974,"La Réunion",2017,Rattachement
1196653,974,"La Réunion",2017,Rattachement
1196654,974,"La Réunion",2017,Rattachement
1196655,974,"La Réunion",2017,Rattachement
1196656,974,"La Réunion",2017,Rattachement
1196657,974,"La Réunion",2017,Rattachement
1196658,974,"La Réunion",2017,Rattachement
1196659,974,"La Réunion",2017,Rattachement
1196660,974,"La Réunion",2017,Rattachement
1196661,974,"La Réunion",2017,Rattachement
1196662,974,"La Réunion",2017,Rattachement
1196663,974,"La Réunion",2017,Rattachement
1196664,974,"La Réunion",2017,Rattachement
1196665,974,"La Réunion",2017,Rattachement
1196666,974,"La Réunion",2017,Rattachement
1196667,974,"La Réunion",2017,Rattachement
1196668,974,"La Réunion",2017,Rattachement
1196669,974,"La Réunion",2017,Rattachement
1196670,974,"La Réunion",2017,Rattachement
1196671,974,"La Réunion",2017,Rattachement
1196672,974,"La Réunion",2017,Rattachement
1196673,974,"La Réunion",2017,Rattachement
1196674,974,"La Réunion",2017,Rattachement
1196675,974,"La Réunion",2017,Rattachement
1196676,974,"La Réunion",2017,Rattachement
1196677,974,"La Réunion",2017,Rattachement
1196678,974,"La Réunion",2017,Rattachement
1196679,974,"La Réunion",2017,Rattachement
1196680,974,"La Réunion",2017,Rattachement
1196681,974,"La Réunion",2017,Rattachement
1196682,974,"La Réunion",2017,Rattachement
1196683,974,"La Réunion",2017,Rattachement
1196684,974,"La Réunion",2017,Rattachement
1196685,974,"La Réunion",2017,Rattachement
1196686,974,"La Réunion",2017,Rattachement
1196687,974,"La Réunion",2017,Rattachement
1196688,974,"La Réunion",2017,Rattachement
1196689,974,"La Réunion",2017,Rattachement
1196690,974,"La Réunion",2017,Rattachement
1196691,974,"La Réunion",2017,Rattachement
1196692,974,"La Réunion",2017,Rattachement
1196693,974,"La Réunion",2017,Rattachement
1196694,974,"La Réunion",2017,Rattachement
1196695,974,"La Réunion",2017,Rattachement
1196696,974,"La Réunion",2017,Rattachement
1196697,974,"La Réunion",2017,Rattachement
1196698,974,"La Réunion",2017,Rattachement
1196699,974,"La Réunion",2017,Rattachement
1196700,974,"La Réunion",2017,Rattachement
1196701,974,"La Réunion",2017,Rattachement
1196702,974,"La Réunion",2017,Rattachement
1196703,974,"La Réunion",2017,Rattachement
1196704,974,"La Réunion",2017,Rattachement
1196705,974,"La Réunion",2017,Rattachement
1196706,974,"La Réunion",2017,Rattachement
1196707,974,"La Réunion",2017,Rattachement
1196708,974,"La Réunion",2017,Rattachement
1196709,974,"La Réunion",2017,Rattachement
1196710,974,"La Réunion",2017,Rattachement
1196711,974,"La Réunion",2017,Rattachement
1196712,974,"La Réunion",2017,Rattachement
1196713,974,"La Réunion",2017,Rattachement
1196714,974,"La Réunion",2017,Rattachement
1196715,974,"La Réunion",2017,Rattachement
1196716,974,"La Réunion",2017,Rattachement
1196717,974,"La Réunion",2017,Rattachement
1196718,974,"La Réunion",2017,Rattachement
1196719,974,"La Réunion",2017,Rattachement
1196720,974,"La Réunion",2017,Rattachement
1196721,974,"La Réunion",2017,Rattachement
1196722,974,"La Réunion",2017,Rattachement
1196723,974,"La Réunion",2017,Rattachement
1196724,974,"La Réunion",2017,Rattachement
1196725,974,"La Réunion",2017,Rattachement
1196726,974,"La Réunion",2017,Rattachement
1196727,974,"La Réunion",2017,Rattachement
1196728,974,"La Réunion",2017,Rattachement
1196729,974,"La Réunion",2017,Rattachement
1196730,974,"La Réunion",2017,Rattachement
1196731,974,"La Réunion",2017,Rattachement
1196732,974,"La Réunion",2017,Rattachement
1196733,974,"La Réunion",2017,Rattachement
1196734,974,"La Réunion",2017,Rattachement
1196735,974,"La Réunion",2017,Rattachement
1196736,974,"La Réunion",2017,Rattachement
1196737,974,"La Réunion",2017,Rattachement
1196738,974,"La Réunion",2017,Rattachement
1196739,974,"La Réunion",2017,Rattachement
1196740,974,"La Réunion",2017,Rattachement
1196741,974,"La Réunion",2017,Rattachement
1196742,974,"La Réunion",2017,Rattachement
1196743,974,"La Réunion",2017,Rattachement
1196744,974,"La Réunion",2017,Rattachement
1196745,974,"La Réunion",2017,Rattachement
1196746,974,"La Réunion",2017,Rattachement
1196747,974,"La Réunion",2017,Rattachement
1196748,974,"La Réunion",2017,Rattachement
1196749,974,"La Réunion",2017,Rattachement
1196750,974,"La Réunion",2017,Rattachement
1196751,974,"La Réunion",2017,Rattachement
1196752,974,"La Réunion",2017,Rattachement
1196753,974,"La Réunion",2017,Rattachement
1196754,974,"La Réunion",2017,Rattachement
1196755,974,"La Réunion",2017,Rattachement
1196756,974,"La Réunion",2017,Rattachement
1196757,974,"La Réunion",2017,Rattachement
1196758,974,"La Réunion",2017,Rattachement
1196759,974,"La Réunion",2017,Rattachement
1196760,974,"La Réunion",2017,Rattachement
1196761,974,"La Réunion",2017,Rattachement
1196762,974,"La Réunion",2017,Rattachement
1196763,974,"La Réunion",2017,Rattachement
1196764,974,"La Réunion",2017,Rattachement
1196765,974,"La Réunion",2017,Rattachement
1196766,974,"La Réunion",2017,Rattachement
1196767,974,"La Réunion",2017,Rattachement
1196768,974,"La Réunion",2017,Rattachement
1196769,974,"La Réunion",2017,Rattachement
1196770,974,"La Réunion",2017,Rattachement
1196771,974,"La Réunion",2017,Rattachement
1196772,974,"La Réunion",2017,Rattachement
1196773,974,"La Réunion",2017,Rattachement
1196774,974,"La Réunion",2017,Rattachement
1196775,974,"La Réunion",2017,Rattachement
1196776,974,"La Réunion",2017,Rattachement
1196777,974,"La Réunion",2017,Rattachement
1196778,974,"La Réunion",2017,Rattachement
1196779,974,"La Réunion",2017,Rattachement
1196780,974,"La Réunion",2017,Rattachement
1196781,974,"La Réunion",2017,Rattachement
1196782,974,"La Réunion",2017,Rattachement
1196783,974,"La Réunion",2017,Rattachement
1196784,974,"La Réunion",2017,Rattachement
1196785,974,"La Réunion",2017,Rattachement
1196786,974,"La Réunion",2017,Rattachement
1196787,974,"La Réunion",2017,Rattachement
1196788,974,"La Réunion",2017,Rattachement
1196789,974,"La Réunion",2017,Rattachement
1196790,974,"La Réunion",2017,Rattachement
1196791,974,"La Réunion",2017,Rattachement
1196792,974,"La Réunion",2017,Rattachement
1196793,974,"La Réunion",2017,Rattachement
1196794,974,"La Réunion",2017,Rattachement
1196795,974,"La Réunion",2017,Rattachement
1196796,974,"La Réunion",2017,Rattachement
1196797,974,"La Réunion",2017,Rattachement
1196798,974,"La Réunion",2017,Rattachement
1196799,974,"La Réunion",2017,Rattachement
1196800,974,"La Réunion",2017,Rattachement
1196801,974,"La Réunion",2017,Rattachement
1196802,974,"La Réunion",2017,Rattachement
1196803,974,"La Réunion",2017,Rattachement
1196804,974,"La Réunion",2017,Rattachement
1196805,974,"La Réunion",2017,Rattachement
1196806,974,"La Réunion",2017,Rattachement
1196807,974,"La Réunion",2017,Rattachement
1196808,974,"La Réunion",2017,Rattachement
1196809,974,"La Réunion",2017,Rattachement
1196810,974,"La Réunion",2017,Rattachement
1196811,974,"La Réunion",2017,Rattachement
1196812,974,"La Réunion",2017,Rattachement
1196813,974,"La Réunion",2017,Rattachement
1196814,974,"La Réunion",2017,Rattachement
1196815,974,"La Réunion",2017,Rattachement
1196816,974,"La Réunion",2017,Rattachement
1196817,974,"La Réunion",2017,Rattachement
1196818,974,"La Réunion",2017,Rattachement
1196819,974,"La Réunion",2017,Rattachement
1196820,974,"La Réunion",2017,Rattachement
1196821,974,"La Réunion",2017,Rattachement
