cle_obs,code_me,version_me,date_me,type_info_geo
1190389,FRLC09,2,2016-11-01,Rattachement
1191524,FRLC09,2,2016-11-01,Rattachement
1185789,FRLC05,2,2016-11-01,Rattachement
1181404,FRLC06,2,2016-11-01,Rattachement
1187169,FRLC05,2,2016-11-01,Rattachement
1179416,FRLC05,2,2016-11-01,Rattachement
1180472,FRLC05,2,2016-11-01,Rattachement
1184952,FRLC05,2,2016-11-01,Rattachement
1187102,FRLC05,2,2016-11-01,Rattachement
1180392,FRLC06,2,2016-11-01,Rattachement
1183492,FRLC06,2,2016-11-01,Rattachement
1179882,FRLC06,2,2016-11-01,Rattachement
1196218,FRLC06,2,2016-11-01,Rattachement
1177285,FRLC06,2,2016-11-01,Rattachement
1182506,FRLC06,2,2016-11-01,Rattachement
1180067,FRLC06,2,2016-11-01,Rattachement
1187570,FRLC08,2,2016-11-01,Rattachement
1182084,FRLC05,2,2016-11-01,Rattachement
1197674,FRLC06,2,2016-11-01,Rattachement
1096103,FRLC11,2,2016-11-01,Rattachement
1191062,FRLC09,2,2016-11-01,Rattachement
1191203,FRLC09,2,2016-11-01,Rattachement
1181381,FRLC06,2,2016-11-01,Rattachement
1183238,FRLC06,2,2016-11-01,Rattachement
1094891,FRLC11,2,2016-11-01,Rattachement
1097148,FRLC11,2,2016-11-01,Rattachement
1197138,FRLC05,2,2016-11-01,Rattachement
1182767,FRLC06,2,2016-11-01,Rattachement
1177451,FRLC06,2,2016-11-01,Rattachement
1182348,FRLC05,2,2016-11-01,Rattachement
1183777,FRLC05,2,2016-11-01,Rattachement
1192942,FRLC12,2,2016-11-01,Rattachement
1183339,FRLC06,2,2016-11-01,Rattachement
1198390,FRLC06,2,2016-11-01,Rattachement
1094239,FRLC11,2,2016-11-01,Rattachement
1185946,FRLC05,2,2016-11-01,Rattachement
1184137,FRLC05,2,2016-11-01,Rattachement
1180391,FRLC06,2,2016-11-01,Rattachement
1189000,FRLC09,2,2016-11-01,Rattachement
1197850,FRLC06,2,2016-11-01,Rattachement
1196621,FRLC08,2,2016-11-01,Rattachement
1182647,FRLC05,2,2016-11-01,Rattachement
1196392,FRLC05,2,2016-11-01,Rattachement
1178468,FRLC05,2,2016-11-01,Rattachement
1191264,FRLC09,2,2016-11-01,Rattachement
1198185,FRLC06,2,2016-11-01,Rattachement
1182519,FRLC06,2,2016-11-01,Rattachement
1183946,FRLC05,2,2016-11-01,Rattachement
1197919,FRLC06,2,2016-11-01,Rattachement
1190538,FRLC09,2,2016-11-01,Rattachement
1189823,FRLC09,2,2016-11-01,Rattachement
1186083,FRLC05,2,2016-11-01,Rattachement
1180657,FRLC05,2,2016-11-01,Rattachement
1178724,FRLC06,2,2016-11-01,Rattachement
1195789,FRLC06,2,2016-11-01,Rattachement
1191956,FRLC12,2,2016-11-01,Rattachement
1197642,FRLC06,2,2016-11-01,Rattachement
1190652,FRLC09,2,2016-11-01,Rattachement
1183812,FRLC05,2,2016-11-01,Rattachement
1197589,FRLC06,2,2016-11-01,Rattachement
1191707,FRLC09,2,2016-11-01,Rattachement
1181047,FRLC05,2,2016-11-01,Rattachement
1186079,FRLC05,2,2016-11-01,Rattachement
1185680,FRLC05,2,2016-11-01,Rattachement
1178478,FRLC05,2,2016-11-01,Rattachement
1190650,FRLC09,2,2016-11-01,Rattachement
1185419,FRLC05,2,2016-11-01,Rattachement
1186200,FRLC05,2,2016-11-01,Rattachement
1094652,FRLC11,2,2016-11-01,Rattachement
1183665,FRLC05,2,2016-11-01,Rattachement
1096248,FRLC11,2,2016-11-01,Rattachement
1093880,FRLC11,2,2016-11-01,Rattachement
1187230,FRLC08,2,2016-11-01,Rattachement
1093759,FRLC11,2,2016-11-01,Rattachement
1185856,FRLC08,2,2016-11-01,Rattachement
1093679,FRLC11,2,2016-11-01,Rattachement
1184811,FRLC05,2,2016-11-01,Rattachement
1197028,FRLC08,2,2016-11-01,Rattachement
1181028,FRLC06,2,2016-11-01,Rattachement
1197352,FRLC09,2,2016-11-01,Rattachement
1197676,FRLC06,2,2016-11-01,Rattachement
1178039,FRLC05,2,2016-11-01,Rattachement
1182844,FRLC06,2,2016-11-01,Rattachement
1197241,FRLC10,2,2016-11-01,Rattachement
1188336,FRLC05,2,2016-11-01,Rattachement
1195809,FRLC06,2,2016-11-01,Rattachement
1197626,FRLC06,2,2016-11-01,Rattachement
1095696,FRLC11,2,2016-11-01,Rattachement
1190734,FRLC09,2,2016-11-01,Rattachement
1196979,FRLC08,2,2016-11-01,Rattachement
1197007,FRLC08,2,2016-11-01,Rattachement
1195459,FRLC06,2,2016-11-01,Rattachement
1096903,FRLC11,2,2016-11-01,Rattachement
1183467,FRLC05,2,2016-11-01,Rattachement
1190067,FRLC09,2,2016-11-01,Rattachement
1188332,FRLC05,2,2016-11-01,Rattachement
1186201,FRLC05,2,2016-11-01,Rattachement
1189140,FRLC09,2,2016-11-01,Rattachement
1190527,FRLC09,2,2016-11-01,Rattachement
1183033,FRLC06,2,2016-11-01,Rattachement
1198103,FRLC06,2,2016-11-01,Rattachement
1179620,FRLC06,2,2016-11-01,Rattachement
1196773,FRLC05,2,2016-11-01,Rattachement
1095708,FRLC11,2,2016-11-01,Rattachement
1197454,FRLC06,2,2016-11-01,Rattachement
1094172,FRLC11,2,2016-11-01,Rattachement
1178145,FRLC05,2,2016-11-01,Rattachement
1188622,FRLC09,2,2016-11-01,Rattachement
1093934,FRLC11,2,2016-11-01,Rattachement
1187361,FRLC08,2,2016-11-01,Rattachement
1197163,FRLC05,2,2016-11-01,Rattachement
1184176,FRLC05,2,2016-11-01,Rattachement
1184751,FRLC05,2,2016-11-01,Rattachement
1181136,FRLC05,2,2016-11-01,Rattachement
1191586,FRLC09,2,2016-11-01,Rattachement
1095808,FRLC11,2,2016-11-01,Rattachement
1179433,FRLC06,2,2016-11-01,Rattachement
1192464,FRLC12,2,2016-11-01,Rattachement
1097157,FRLC11,2,2016-11-01,Rattachement
1093945,FRLC11,2,2016-11-01,Rattachement
1188050,FRLC05,2,2016-11-01,Rattachement
1178259,FRLC05,2,2016-11-01,Rattachement
1188311,FRLC05,2,2016-11-01,Rattachement
1198779,FRLC12,2,2016-11-01,Rattachement
1188254,FRLC05,2,2016-11-01,Rattachement
1196090,FRLC06,2,2016-11-01,Rattachement
1182192,FRLC06,2,2016-11-01,Rattachement
1180291,FRLC05,2,2016-11-01,Rattachement
1096658,FRLC09,2,2016-11-01,Rattachement
1183242,FRLC06,2,2016-11-01,Rattachement
1184091,FRLC05,2,2016-11-01,Rattachement
1198756,FRLC11,2,2016-11-01,Rattachement
1191293,FRLC09,2,2016-11-01,Rattachement
1185160,FRLC05,2,2016-11-01,Rattachement
1196677,FRLC08,2,2016-11-01,Rattachement
1097201,FRLC08,2,2016-11-01,Rattachement
1185539,FRLC05,2,2016-11-01,Rattachement
1198170,FRLC06,2,2016-11-01,Rattachement
1178427,FRLC05,2,2016-11-01,Rattachement
1181350,FRLC05,2,2016-11-01,Rattachement
1177706,FRLC05,2,2016-11-01,Rattachement
1095222,FRLC11,2,2016-11-01,Rattachement
1181749,FRLC05,2,2016-11-01,Rattachement
1185523,FRLC05,2,2016-11-01,Rattachement
1184198,FRLC05,2,2016-11-01,Rattachement
1178223,FRLC05,2,2016-11-01,Rattachement
1179568,FRLC05,2,2016-11-01,Rattachement
1191094,FRLC09,2,2016-11-01,Rattachement
1093697,FRLC11,2,2016-11-01,Rattachement
1189886,FRLC09,2,2016-11-01,Rattachement
1183622,FRLC06,2,2016-11-01,Rattachement
1186423,FRLC05,2,2016-11-01,Rattachement
1196409,FRLC05,2,2016-11-01,Rattachement
1179854,FRLC05,2,2016-11-01,Rattachement
1185996,FRLC08,2,2016-11-01,Rattachement
1196666,FRLC08,2,2016-11-01,Rattachement
1183534,FRLC05,2,2016-11-01,Rattachement
1197725,FRLC06,2,2016-11-01,Rattachement
1183388,FRLC06,2,2016-11-01,Rattachement
1191189,FRLC09,2,2016-11-01,Rattachement
1190596,FRLC09,2,2016-11-01,Rattachement
1177923,FRLC05,2,2016-11-01,Rattachement
1189905,FRLC09,2,2016-11-01,Rattachement
1187659,FRLC05,2,2016-11-01,Rattachement
1096995,FRLC11,2,2016-11-01,Rattachement
1195512,FRLC06,2,2016-11-01,Rattachement
1181167,FRLC05,2,2016-11-01,Rattachement
1180276,FRLC05,2,2016-11-01,Rattachement
1186462,FRLC05,2,2016-11-01,Rattachement
1184308,FRLC05,2,2016-11-01,Rattachement
1093633,FRLC11,2,2016-11-01,Rattachement
1196249,FRLC05,2,2016-11-01,Rattachement
1198059,FRLC06,2,2016-11-01,Rattachement
1188716,FRLC09,2,2016-11-01,Rattachement
1180823,FRLC06,2,2016-11-01,Rattachement
1197123,FRLC05,2,2016-11-01,Rattachement
1177909,FRLC06,2,2016-11-01,Rattachement
1187088,FRLC05,2,2016-11-01,Rattachement
1185999,FRLC08,2,2016-11-01,Rattachement
1186599,FRLC05,2,2016-11-01,Rattachement
1197926,FRLC06,2,2016-11-01,Rattachement
1179906,FRLC06,2,2016-11-01,Rattachement
1192804,FRLC12,2,2016-11-01,Rattachement
1185986,FRLC05,2,2016-11-01,Rattachement
1180812,FRLC05,2,2016-11-01,Rattachement
1195797,FRLC06,2,2016-11-01,Rattachement
1178148,FRLC05,2,2016-11-01,Rattachement
1192980,FRLC12,2,2016-11-01,Rattachement
1190896,FRLC09,2,2016-11-01,Rattachement
1187799,FRLC05,2,2016-11-01,Rattachement
1188142,FRLC05,2,2016-11-01,Rattachement
1196746,FRLC08,2,2016-11-01,Rattachement
1198566,FRLC08,2,2016-11-01,Rattachement
1191402,FRLC09,2,2016-11-01,Rattachement
1096564,FRLC09,2,2016-11-01,Rattachement
1095005,FRLC11,2,2016-11-01,Rattachement
1196024,FRLC06,2,2016-11-01,Rattachement
1183479,FRLC06,2,2016-11-01,Rattachement
1198717,FRLC10,2,2016-11-01,Rattachement
1180993,FRLC05,2,2016-11-01,Rattachement
1095825,FRLC11,2,2016-11-01,Rattachement
1191494,FRLC09,2,2016-11-01,Rattachement
1188703,FRLC09,2,2016-11-01,Rattachement
1181431,FRLC06,2,2016-11-01,Rattachement
1198529,FRLC05,2,2016-11-01,Rattachement
1188217,FRLC05,2,2016-11-01,Rattachement
1184433,FRLC05,2,2016-11-01,Rattachement
1186265,FRLC05,2,2016-11-01,Rattachement
1192990,FRLC12,2,2016-11-01,Rattachement
1096378,FRLC11,2,2016-11-01,Rattachement
1188446,FRLC05,2,2016-11-01,Rattachement
1183141,FRLC05,2,2016-11-01,Rattachement
1197102,FRLC05,2,2016-11-01,Rattachement
1186091,FRLC05,2,2016-11-01,Rattachement
1093968,FRLC11,2,2016-11-01,Rattachement
1192975,FRLC12,2,2016-11-01,Rattachement
1193091,FRLC12,2,2016-11-01,Rattachement
1189936,FRLC11,2,2016-11-01,Rattachement
1192456,FRLC12,2,2016-11-01,Rattachement
1177465,FRLC06,2,2016-11-01,Rattachement
1192950,FRLC12,2,2016-11-01,Rattachement
1180664,FRLC05,2,2016-11-01,Rattachement
1178806,FRLC05,2,2016-11-01,Rattachement
1181751,FRLC05,2,2016-11-01,Rattachement
1196122,FRLC06,2,2016-11-01,Rattachement
1184718,FRLC05,2,2016-11-01,Rattachement
1198534,FRLC05,2,2016-11-01,Rattachement
1195882,FRLC06,2,2016-11-01,Rattachement
1185404,FRLC05,2,2016-11-01,Rattachement
1177883,FRLC05,2,2016-11-01,Rattachement
1183009,FRLC05,2,2016-11-01,Rattachement
1184161,FRLC05,2,2016-11-01,Rattachement
1198620,FRLC08,2,2016-11-01,Rattachement
1192751,FRLC12,2,2016-11-01,Rattachement
1186681,FRLC05,2,2016-11-01,Rattachement
1185066,FRLC05,2,2016-11-01,Rattachement
1191629,FRLC09,2,2016-11-01,Rattachement
1182230,FRLC05,2,2016-11-01,Rattachement
1180632,FRLC05,2,2016-11-01,Rattachement
1197254,FRLC10,2,2016-11-01,Rattachement
1185485,FRLC05,2,2016-11-01,Rattachement
1187283,FRLC08,2,2016-11-01,Rattachement
1186858,FRLC05,2,2016-11-01,Rattachement
1097100,FRLC11,2,2016-11-01,Rattachement
1196254,FRLC05,2,2016-11-01,Rattachement
1185625,FRLC05,2,2016-11-01,Rattachement
1190700,FRLC09,2,2016-11-01,Rattachement
1182679,FRLC05,2,2016-11-01,Rattachement
1186443,FRLC05,2,2016-11-01,Rattachement
1189128,FRLC09,2,2016-11-01,Rattachement
1197479,FRLC06,2,2016-11-01,Rattachement
1191496,FRLC09,2,2016-11-01,Rattachement
1178526,FRLC05,2,2016-11-01,Rattachement
1177790,FRLC06,2,2016-11-01,Rattachement
1190958,FRLC09,2,2016-11-01,Rattachement
1097067,FRLC11,2,2016-11-01,Rattachement
1094193,FRLC11,2,2016-11-01,Rattachement
1186324,FRLC05,2,2016-11-01,Rattachement
1189316,FRLC09,2,2016-11-01,Rattachement
1181359,FRLC05,2,2016-11-01,Rattachement
1191675,FRLC09,2,2016-11-01,Rattachement
1180164,FRLC05,2,2016-11-01,Rattachement
1094913,FRLC11,2,2016-11-01,Rattachement
1096499,FRLC09,2,2016-11-01,Rattachement
1189228,FRLC09,2,2016-11-01,Rattachement
1181532,FRLC05,2,2016-11-01,Rattachement
1182994,FRLC05,2,2016-11-01,Rattachement
1178690,FRLC05,2,2016-11-01,Rattachement
1191225,FRLC09,2,2016-11-01,Rattachement
1178096,FRLC05,2,2016-11-01,Rattachement
1178787,FRLC06,2,2016-11-01,Rattachement
1178398,FRLC05,2,2016-11-01,Rattachement
1177723,FRLC06,2,2016-11-01,Rattachement
1180390,FRLC06,2,2016-11-01,Rattachement
1179136,FRLC05,2,2016-11-01,Rattachement
1183269,FRLC06,2,2016-11-01,Rattachement
1179039,FRLC05,2,2016-11-01,Rattachement
1182595,FRLC05,2,2016-11-01,Rattachement
1188551,FRLC05,2,2016-11-01,Rattachement
1183241,FRLC06,2,2016-11-01,Rattachement
1196854,FRLC08,2,2016-11-01,Rattachement
1179161,FRLC06,2,2016-11-01,Rattachement
1178418,FRLC05,2,2016-11-01,Rattachement
1197771,FRLC06,2,2016-11-01,Rattachement
1190466,FRLC09,2,2016-11-01,Rattachement
1196520,FRLC05,2,2016-11-01,Rattachement
1184085,FRLC05,2,2016-11-01,Rattachement
1096563,FRLC09,2,2016-11-01,Rattachement
1189958,FRLC09,2,2016-11-01,Rattachement
1187942,FRLC05,2,2016-11-01,Rattachement
1196783,FRLC05,2,2016-11-01,Rattachement
1094651,FRLC11,2,2016-11-01,Rattachement
1179224,FRLC05,2,2016-11-01,Rattachement
1184239,FRLC05,2,2016-11-01,Rattachement
1187289,FRLC08,2,2016-11-01,Rattachement
1181545,FRLC05,2,2016-11-01,Rattachement
1182843,FRLC06,2,2016-11-01,Rattachement
1183714,FRLC06,2,2016-11-01,Rattachement
1188985,FRLC09,2,2016-11-01,Rattachement
1185208,FRLC05,2,2016-11-01,Rattachement
1096107,FRLC11,2,2016-11-01,Rattachement
1094666,FRLC11,2,2016-11-01,Rattachement
1095676,FRLC11,2,2016-11-01,Rattachement
1094391,FRLC11,2,2016-11-01,Rattachement
1188552,FRLC05,2,2016-11-01,Rattachement
1180326,FRLC05,2,2016-11-01,Rattachement
1188264,FRLC05,2,2016-11-01,Rattachement
1196711,FRLC08,2,2016-11-01,Rattachement
1195262,FRLC06,2,2016-11-01,Rattachement
1189650,FRLC09,2,2016-11-01,Rattachement
1196057,FRLC06,2,2016-11-01,Rattachement
1095203,FRLC11,2,2016-11-01,Rattachement
1095243,FRLC11,2,2016-11-01,Rattachement
1196269,FRLC05,2,2016-11-01,Rattachement
1179796,FRLC05,2,2016-11-01,Rattachement
1094834,FRLC11,2,2016-11-01,Rattachement
1180325,FRLC05,2,2016-11-01,Rattachement
1192777,FRLC12,2,2016-11-01,Rattachement
1185077,FRLC05,2,2016-11-01,Rattachement
1195711,FRLC06,2,2016-11-01,Rattachement
1192733,FRLC12,2,2016-11-01,Rattachement
1191715,FRLC09,2,2016-11-01,Rattachement
1189679,FRLC11,2,2016-11-01,Rattachement
1097204,FRLC08,2,2016-11-01,Rattachement
1190365,FRLC09,2,2016-11-01,Rattachement
1189515,FRLC09,2,2016-11-01,Rattachement
1177971,FRLC05,2,2016-11-01,Rattachement
1189881,FRLC09,2,2016-11-01,Rattachement
1195378,FRLC06,2,2016-11-01,Rattachement
1181915,FRLC05,2,2016-11-01,Rattachement
1192466,FRLC12,2,2016-11-01,Rattachement
1191477,FRLC09,2,2016-11-01,Rattachement
1190111,FRLC09,2,2016-11-01,Rattachement
1183026,FRLC06,2,2016-11-01,Rattachement
1179346,FRLC05,2,2016-11-01,Rattachement
1196915,FRLC08,2,2016-11-01,Rattachement
1198029,FRLC06,2,2016-11-01,Rattachement
1191287,FRLC09,2,2016-11-01,Rattachement
1180239,FRLC05,2,2016-11-01,Rattachement
1180489,FRLC05,2,2016-11-01,Rattachement
1181272,FRLC05,2,2016-11-01,Rattachement
1198325,FRLC06,2,2016-11-01,Rattachement
1180293,FRLC05,2,2016-11-01,Rattachement
1186901,FRLC05,2,2016-11-01,Rattachement
1186503,FRLC05,2,2016-11-01,Rattachement
1191238,FRLC09,2,2016-11-01,Rattachement
1178093,FRLC05,2,2016-11-01,Rattachement
1189275,FRLC09,2,2016-11-01,Rattachement
1190682,FRLC09,2,2016-11-01,Rattachement
1178566,FRLC06,2,2016-11-01,Rattachement
1178906,FRLC06,2,2016-11-01,Rattachement
1197118,FRLC05,2,2016-11-01,Rattachement
1188592,FRLC05,2,2016-11-01,Rattachement
1186269,FRLC05,2,2016-11-01,Rattachement
1197183,FRLC05,2,2016-11-01,Rattachement
1191902,FRLC12,2,2016-11-01,Rattachement
1181685,FRLC05,2,2016-11-01,Rattachement
1195988,FRLC06,2,2016-11-01,Rattachement
1196425,FRLC05,2,2016-11-01,Rattachement
1184124,FRLC05,2,2016-11-01,Rattachement
1094232,FRLC11,2,2016-11-01,Rattachement
1197627,FRLC06,2,2016-11-01,Rattachement
1189084,FRLC09,2,2016-11-01,Rattachement
1179463,FRLC05,2,2016-11-01,Rattachement
1182081,FRLC05,2,2016-11-01,Rattachement
1197247,FRLC10,2,2016-11-01,Rattachement
1191199,FRLC09,2,2016-11-01,Rattachement
1187574,FRLC08,2,2016-11-01,Rattachement
1198255,FRLC06,2,2016-11-01,Rattachement
1182459,FRLC06,2,2016-11-01,Rattachement
1198280,FRLC06,2,2016-11-01,Rattachement
1095138,FRLC11,2,2016-11-01,Rattachement
1184691,FRLC05,2,2016-11-01,Rattachement
1177661,FRLC06,2,2016-11-01,Rattachement
1190749,FRLC09,2,2016-11-01,Rattachement
1192649,FRLC12,2,2016-11-01,Rattachement
1183185,FRLC06,2,2016-11-01,Rattachement
1197032,FRLC08,2,2016-11-01,Rattachement
1183888,FRLC05,2,2016-11-01,Rattachement
1179482,FRLC06,2,2016-11-01,Rattachement
1198641,FRLC05,2,2016-11-01,Rattachement
1186004,FRLC08,2,2016-11-01,Rattachement
1097320,FRLC08,2,2016-11-01,Rattachement
1197311,FRLC10,2,2016-11-01,Rattachement
1096349,FRLC11,2,2016-11-01,Rattachement
1177570,FRLC06,2,2016-11-01,Rattachement
1187841,FRLC05,2,2016-11-01,Rattachement
1185649,FRLC05,2,2016-11-01,Rattachement
1192876,FRLC12,2,2016-11-01,Rattachement
1181220,FRLC05,2,2016-11-01,Rattachement
1182495,FRLC05,2,2016-11-01,Rattachement
1186131,FRLC05,2,2016-11-01,Rattachement
1195467,FRLC06,2,2016-11-01,Rattachement
1180077,FRLC05,2,2016-11-01,Rattachement
1096595,FRLC09,2,2016-11-01,Rattachement
1191245,FRLC09,2,2016-11-01,Rattachement
1178985,FRLC06,2,2016-11-01,Rattachement
1191346,FRLC09,2,2016-11-01,Rattachement
1185273,FRLC05,2,2016-11-01,Rattachement
1095198,FRLC11,2,2016-11-01,Rattachement
1181592,FRLC05,2,2016-11-01,Rattachement
1095920,FRLC11,2,2016-11-01,Rattachement
1188203,FRLC05,2,2016-11-01,Rattachement
1191843,FRLC09,2,2016-11-01,Rattachement
1190442,FRLC09,2,2016-11-01,Rattachement
1186743,FRLC05,2,2016-11-01,Rattachement
1179204,FRLC06,2,2016-11-01,Rattachement
1094930,FRLC11,2,2016-11-01,Rattachement
1187183,FRLC05,2,2016-11-01,Rattachement
1198603,FRLC08,2,2016-11-01,Rattachement
1190865,FRLC09,2,2016-11-01,Rattachement
1196178,FRLC06,2,2016-11-01,Rattachement
1188764,FRLC09,2,2016-11-01,Rattachement
1184753,FRLC05,2,2016-11-01,Rattachement
1178879,FRLC05,2,2016-11-01,Rattachement
1095715,FRLC11,2,2016-11-01,Rattachement
1178780,FRLC06,2,2016-11-01,Rattachement
1196698,FRLC08,2,2016-11-01,Rattachement
1097255,FRLC08,2,2016-11-01,Rattachement
1180463,FRLC05,2,2016-11-01,Rattachement
1187882,FRLC05,2,2016-11-01,Rattachement
1096537,FRLC09,2,2016-11-01,Rattachement
1198253,FRLC06,2,2016-11-01,Rattachement
1178008,FRLC06,2,2016-11-01,Rattachement
1182612,FRLC05,2,2016-11-01,Rattachement
1187639,FRLC08,2,2016-11-01,Rattachement
1178703,FRLC06,2,2016-11-01,Rattachement
1187949,FRLC05,2,2016-11-01,Rattachement
1183909,FRLC05,2,2016-11-01,Rattachement
1097214,FRLC08,2,2016-11-01,Rattachement
1184589,FRLC05,2,2016-11-01,Rattachement
1198027,FRLC06,2,2016-11-01,Rattachement
1188820,FRLC09,2,2016-11-01,Rattachement
1192857,FRLC12,2,2016-11-01,Rattachement
1177668,FRLC05,2,2016-11-01,Rattachement
1184924,FRLC05,2,2016-11-01,Rattachement
1189457,FRLC09,2,2016-11-01,Rattachement
1190266,FRLC09,2,2016-11-01,Rattachement
1184485,FRLC05,2,2016-11-01,Rattachement
1095322,FRLC11,2,2016-11-01,Rattachement
1185517,FRLC05,2,2016-11-01,Rattachement
1182730,FRLC05,2,2016-11-01,Rattachement
1094873,FRLC11,2,2016-11-01,Rattachement
1096068,FRLC11,2,2016-11-01,Rattachement
1192245,FRLC12,2,2016-11-01,Rattachement
1190674,FRLC09,2,2016-11-01,Rattachement
1187812,FRLC05,2,2016-11-01,Rattachement
1177427,FRLC05,2,2016-11-01,Rattachement
1185890,FRLC05,2,2016-11-01,Rattachement
1198586,FRLC08,2,2016-11-01,Rattachement
1189592,FRLC09,2,2016-11-01,Rattachement
1197845,FRLC06,2,2016-11-01,Rattachement
1192173,FRLC12,2,2016-11-01,Rattachement
1189739,FRLC09,2,2016-11-01,Rattachement
1191759,FRLC09,2,2016-11-01,Rattachement
1187441,FRLC08,2,2016-11-01,Rattachement
1197317,FRLC10,2,2016-11-01,Rattachement
1184945,FRLC05,2,2016-11-01,Rattachement
1181623,FRLC05,2,2016-11-01,Rattachement
1095423,FRLC11,2,2016-11-01,Rattachement
1095164,FRLC11,2,2016-11-01,Rattachement
1185976,FRLC05,2,2016-11-01,Rattachement
1191934,FRLC12,2,2016-11-01,Rattachement
1181957,FRLC06,2,2016-11-01,Rattachement
1183710,FRLC06,2,2016-11-01,Rattachement
1189308,FRLC09,2,2016-11-01,Rattachement
1186972,FRLC08,2,2016-11-01,Rattachement
1196131,FRLC06,2,2016-11-01,Rattachement
1181269,FRLC05,2,2016-11-01,Rattachement
1096010,FRLC11,2,2016-11-01,Rattachement
1181741,FRLC05,2,2016-11-01,Rattachement
1182748,FRLC05,2,2016-11-01,Rattachement
1191421,FRLC09,2,2016-11-01,Rattachement
1179983,FRLC05,2,2016-11-01,Rattachement
1191870,FRLC12,2,2016-11-01,Rattachement
1180656,FRLC05,2,2016-11-01,Rattachement
1191776,FRLC09,2,2016-11-01,Rattachement
1179655,FRLC06,2,2016-11-01,Rattachement
1195832,FRLC06,2,2016-11-01,Rattachement
1185470,FRLC05,2,2016-11-01,Rattachement
1095464,FRLC11,2,2016-11-01,Rattachement
1178974,FRLC06,2,2016-11-01,Rattachement
1180328,FRLC05,2,2016-11-01,Rattachement
1094141,FRLC11,2,2016-11-01,Rattachement
1182245,FRLC05,2,2016-11-01,Rattachement
1093683,FRLC11,2,2016-11-01,Rattachement
1181614,FRLC05,2,2016-11-01,Rattachement
1183960,FRLC05,2,2016-11-01,Rattachement
1188106,FRLC05,2,2016-11-01,Rattachement
1186114,FRLC08,2,2016-11-01,Rattachement
1195751,FRLC06,2,2016-11-01,Rattachement
1093773,FRLC11,2,2016-11-01,Rattachement
1190817,FRLC09,2,2016-11-01,Rattachement
1181567,FRLC06,2,2016-11-01,Rattachement
1182951,FRLC05,2,2016-11-01,Rattachement
1178140,FRLC05,2,2016-11-01,Rattachement
1095545,FRLC11,2,2016-11-01,Rattachement
1195694,FRLC06,2,2016-11-01,Rattachement
1191853,FRLC12,2,2016-11-01,Rattachement
1095417,FRLC11,2,2016-11-01,Rattachement
1185136,FRLC05,2,2016-11-01,Rattachement
1180780,FRLC05,2,2016-11-01,Rattachement
1179286,FRLC06,2,2016-11-01,Rattachement
1197600,FRLC06,2,2016-11-01,Rattachement
1179578,FRLC06,2,2016-11-01,Rattachement
1198101,FRLC06,2,2016-11-01,Rattachement
1096939,FRLC11,2,2016-11-01,Rattachement
1186483,FRLC05,2,2016-11-01,Rattachement
1198655,FRLC05,2,2016-11-01,Rattachement
1192271,FRLC12,2,2016-11-01,Rattachement
1187932,FRLC05,2,2016-11-01,Rattachement
1198072,FRLC06,2,2016-11-01,Rattachement
1184690,FRLC05,2,2016-11-01,Rattachement
1188777,FRLC09,2,2016-11-01,Rattachement
1190417,FRLC09,2,2016-11-01,Rattachement
1095890,FRLC11,2,2016-11-01,Rattachement
1180114,FRLC05,2,2016-11-01,Rattachement
1190764,FRLC09,2,2016-11-01,Rattachement
1187104,FRLC05,2,2016-11-01,Rattachement
1192656,FRLC12,2,2016-11-01,Rattachement
1179555,FRLC05,2,2016-11-01,Rattachement
1177889,FRLC06,2,2016-11-01,Rattachement
1184871,FRLC05,2,2016-11-01,Rattachement
1191661,FRLC09,2,2016-11-01,Rattachement
1096158,FRLC11,2,2016-11-01,Rattachement
1181721,FRLC06,2,2016-11-01,Rattachement
1182763,FRLC06,2,2016-11-01,Rattachement
1182756,FRLC05,2,2016-11-01,Rattachement
1181904,FRLC06,2,2016-11-01,Rattachement
1190329,FRLC09,2,2016-11-01,Rattachement
1187845,FRLC05,2,2016-11-01,Rattachement
1189927,FRLC11,2,2016-11-01,Rattachement
1094283,FRLC11,2,2016-11-01,Rattachement
1191267,FRLC09,2,2016-11-01,Rattachement
1185174,FRLC05,2,2016-11-01,Rattachement
1183736,FRLC06,2,2016-11-01,Rattachement
1188206,FRLC05,2,2016-11-01,Rattachement
1095047,FRLC11,2,2016-11-01,Rattachement
1196636,FRLC08,2,2016-11-01,Rattachement
1184904,FRLC05,2,2016-11-01,Rattachement
1184260,FRLC05,2,2016-11-01,Rattachement
1197946,FRLC06,2,2016-11-01,Rattachement
1189708,FRLC11,2,2016-11-01,Rattachement
1187994,FRLC05,2,2016-11-01,Rattachement
1095447,FRLC11,2,2016-11-01,Rattachement
1191592,FRLC09,2,2016-11-01,Rattachement
1181212,FRLC05,2,2016-11-01,Rattachement
1180031,FRLC05,2,2016-11-01,Rattachement
1197249,FRLC10,2,2016-11-01,Rattachement
1093847,FRLC11,2,2016-11-01,Rattachement
1197686,FRLC06,2,2016-11-01,Rattachement
1179609,FRLC06,2,2016-11-01,Rattachement
1184966,FRLC05,2,2016-11-01,Rattachement
1186896,FRLC05,2,2016-11-01,Rattachement
1094027,FRLC11,2,2016-11-01,Rattachement
1184842,FRLC05,2,2016-11-01,Rattachement
1181877,FRLC05,2,2016-11-01,Rattachement
1187716,FRLC08,2,2016-11-01,Rattachement
1182876,FRLC05,2,2016-11-01,Rattachement
