Programme;Station;Date;REPLICAT_Numero;Taxon;Groupe_taxons;MESURE_Numero_individu;REPLICAT_Abondance_poissons_Protocole_BELT_-_transects_aleatoires_-_suivi_cible;REPLICAT_Longueur_poisson_cm_Protocole_BELT_-_suivi_cible-Centimetre;REPLICAT_Translation_Suivi_Epinephelus_merra_POPMER-Centimetre;REPLICAT_Substrat_Suivis_Epinephelus_merra_POPMER;REPLICAT_Anfractuosite_suivis_Epinephelus_merra_-_POMER_Pothin_K_2007;REPLICAT_Longueur_transect_metre_ruban-Metre;REPLICAT_Largeur_obs-Metre;OBSERVATION_Profondeur-Metre;OBSERVATION_Pluies_<24h;OBSERVATION_Ensoleillement;OBSERVATION_Vent;OBSERVATION_Etat_de_la_mer;OBSERVATION_Courant;OBSERVATION_Maree;OBSERVATION_Visibilite;MESURE_Organisme_analyste;OBSERVATION_Campagne;OBSERVATION_Campagne_commentaires;STATION_Identifiant;STATION_Mnemonique;STATION_Entite_classement;OBSERVATION_Coordonnees_MINX;OBSERVATION_Coordonnees_MAXX;OBSERVATION_Coordonnees_MINY;OBSERVATION_Coordonnees_MAXY;REPLICAT_Moyen_acquisition;REPLICAT_Organisme_observateur;OBSERVATION_Observateurs;OBSERVATION_Mnemonique;REPLICAT_Taille;REPLICAT_Unite;MESURE_Commentaires;Taxon_saisi;MESURE_Niveau_qualite;MESURE_Date_Qualif;MESURE_Commentaire_Qualif;MESURE_Identifiant_interne_TAXON_NAME_ID;MESURE_Identifiants_interne_MEAS_ID;MESURE_Identifiants_interne_TAXON_MEAS_ID;STATION_Entite_classement_Type;STATION_Entite_classement_Identifiant;STATION_Entite_classement_Rang_lieu;OBSERVATION_Heure;OBSERVATION_Commentaire;OBSERVATION_Date_controle;OBSERVATION_Date_validation;OBSERVATION_Niveau_qualite;OBSERVATION_Date_qualification;OBSERVATION_Commentaire_qualification;OBSERVATION_Geometrie_heritee;OBSERVATION_Profondeur_precise;OBSERVATION_Profondeur_precise_Symbole_unite;REPLICAT_Heure;REPLICAT_Profondeur_precise;REPLICAT_Profondeur_precise_Min;REPLICAT_Profondeur_precise_Max;REPLICAT_Geometrie_heritee;REPLICAT_Profondeur_precise_Symbole_unite;REPLICAT_Profondeur_precise_Unite;REPLICAT_Commentaire;REPLICAT_Moyen_acquisition_Taille;REPLICAT_Moyen_acquisition_Taille_Symbole_unite;REPLICAT_Nombre_individu;REPLICAT_Date_controle;REPLICAT_Date_validation;REPLICAT_Niveau_qualite;REPLICAT_Date_qualification;REPLICAT_Commentaire_qualification;REPLICAT_Coordonnees_MINX;REPLICAT_Coordonnees_MAXX;REPLICAT_Coordonnees_MINY;REPLICAT_Coordonnees_MAXY;Moratoire
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;17/02/2011;1;;;1;0;;;;;20;2;;Nulle;Fort;Brise;Belle;Moyen;Montante;NA;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2011_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;;Non qualifié;;;;69952776|69952777|69952780|69952778|69952775|69952774|69952779|69957587|69957586|69957585;;Zones marines;126;255;;Conditions d'observation de la station n'ayant pas de correspondance dans les fichiers historiques, la date et les conditions environnementales ont été extrapolées depuis le point GP08 - Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;17/01/2012;1;Epinephelus merra;Acropore digité;1;1;9;90;Substrat dur colonisé;Présence;20;2;;Nulle;Fort;NA;Calme;NA;Montante;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2012_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952783|69952784|69952787|69952785|69952782|69952781|69952786|69957589|69957588;67302553|67302552|67302554|67302555|67302551;Zones marines;126;255;12:13:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur(s) : C. Cadet - Issu de la reprise QUADRILABO du 07/02/2019;;;10;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;17/01/2012;1;Epinephelus merra;Acropore digité;2;1;17;20;Substrat dur colonisé;Présence;20;2;;Nulle;Fort;NA;Calme;NA;Montante;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2012_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952783|69952784|69952787|69952785|69952782|69952781|69952786|69957589|69957588;67302558|67302557|67302559|67302560|67302556;Zones marines;126;255;12:13:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur(s) : C. Cadet - Issu de la reprise QUADRILABO du 07/02/2019;;;10;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;17/01/2012;1;Epinephelus merra;Algues gazonnantes;3;1;10;350;Corail mort en place;Présence;20;2;;Nulle;Fort;NA;Calme;NA;Montante;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2012_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019 - CM mort;Epinephelus merra;Non qualifié;;;60002174;69952783|69952784|69952787|69952785|69952782|69952781|69952786|69957589|69957588;67302563|67302562|67302564|67302565|67302561;Zones marines;126;255;12:13:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur(s) : C. Cadet - Issu de la reprise QUADRILABO du 07/02/2019;;;10;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;17/01/2012;1;Epinephelus merra;Acropore digité;4;1;16;1110;Substrat dur colonisé;Présence;20;2;;Nulle;Fort;NA;Calme;NA;Montante;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2012_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952783|69952784|69952787|69952785|69952782|69952781|69952786|69957589|69957588;67302568|67302567|67302569|67302570|67302566;Zones marines;126;255;12:13:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur(s) : C. Cadet - Issu de la reprise QUADRILABO du 07/02/2019;;;10;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;17/01/2012;1;Epinephelus merra;Acropore digité;5;1;19;1120;Substrat dur colonisé;Présence;20;2;;Nulle;Fort;NA;Calme;NA;Montante;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2012_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952783|69952784|69952787|69952785|69952782|69952781|69952786|69957589|69957588;67302573|67302572|67302574|67302575|67302571;Zones marines;126;255;12:13:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur(s) : C. Cadet - Issu de la reprise QUADRILABO du 07/02/2019;;;10;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;17/01/2012;1;Epinephelus merra;Acropore digité;6;1;16;1310;Substrat dur colonisé;Présence;20;2;;Nulle;Fort;NA;Calme;NA;Montante;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2012_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952783|69952784|69952787|69952785|69952782|69952781|69952786|69957589|69957588;67302578|67302577|67302579|67302580|67302576;Zones marines;126;255;12:13:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur(s) : C. Cadet - Issu de la reprise QUADRILABO du 07/02/2019;;;10;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;17/01/2012;1;Epinephelus merra;Acropore digité;7;1;8;1390;Substrat dur colonisé;Présence;20;2;;Nulle;Fort;NA;Calme;NA;Montante;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2012_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952783|69952784|69952787|69952785|69952782|69952781|69952786|69957589|69957588;67302583|67302582|67302584|67302585|67302581;Zones marines;126;255;12:13:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur(s) : C. Cadet - Issu de la reprise QUADRILABO du 07/02/2019;;;10;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;17/01/2012;1;Epinephelus merra;Acropore digité;8;1;8;1600;Substrat dur colonisé;Présence;20;2;;Nulle;Fort;NA;Calme;NA;Montante;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2012_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952783|69952784|69952787|69952785|69952782|69952781|69952786|69957589|69957588;67302588|67302587|67302589|67302590|67302586;Zones marines;126;255;12:13:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur(s) : C. Cadet - Issu de la reprise QUADRILABO du 07/02/2019;;;10;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;17/01/2012;1;Epinephelus merra;Acropore digité;9;1;17;1690;Substrat dur colonisé;Présence;20;2;;Nulle;Fort;NA;Calme;NA;Montante;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2012_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952783|69952784|69952787|69952785|69952782|69952781|69952786|69957589|69957588;67302593|67302592|67302594|67302595|67302591;Zones marines;126;255;12:13:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur(s) : C. Cadet - Issu de la reprise QUADRILABO du 07/02/2019;;;10;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;17/01/2012;1;Epinephelus merra;Acropore digité;10;1;16;2000;Substrat dur colonisé;Présence;20;2;;Nulle;Fort;NA;Calme;NA;Montante;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2012_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952783|69952784|69952787|69952785|69952782|69952781|69952786|69957589|69957588;67302598|67302597|67302599|67302600|67302596;Zones marines;126;255;12:13:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur(s) : C. Cadet - Issu de la reprise QUADRILABO du 07/02/2019;;;10;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;17/01/2013;1;Epinephelus merra;Acropore branchu;1;1;20;0;Substrat dur colonisé;Présence;20;2;;Nulle;Fort;Calme;Calme;NA;NA;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2013_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952790|69952791|69952794|69952792|69952789|69952788|69952793|69957591|69957590;67302603|67302602|67302604|67302605|67302601;Zones marines;126;255;10:23:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,7;m;;;;;1;;;Observateur(s) : T. Rungassamy - Issu de la reprise QUADRILABO du 07/02/2019;;;3;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;17/01/2013;1;Epinephelus merra;Acropore branchu;2;1;14;930;Substrat dur colonisé;Présence;20;2;;Nulle;Fort;Calme;Calme;NA;NA;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2013_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952790|69952791|69952794|69952792|69952789|69952788|69952793|69957591|69957590;67302608|67302607|67302609|67302610|67302606;Zones marines;126;255;10:23:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,7;m;;;;;1;;;Observateur(s) : T. Rungassamy - Issu de la reprise QUADRILABO du 07/02/2019;;;3;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;17/01/2013;1;Epinephelus merra;Acropore digité;3;1;25;740;Substrat dur colonisé;Présence;20;2;;Nulle;Fort;Calme;Calme;NA;NA;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2013_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952790|69952791|69952794|69952792|69952789|69952788|69952793|69957591|69957590;67302613|67302612|67302614|67302615|67302611;Zones marines;126;255;10:23:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,7;m;;;;;1;;;Observateur(s) : T. Rungassamy - Issu de la reprise QUADRILABO du 07/02/2019;;;3;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;28/01/2014;1;Epinephelus merra;;1;1;12;;NA;Non renseigné / NA;20;2;;Nulle;Moyen;Calme;Calme;NA;NA;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2014_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952797|69952798|69952801|69952799|69952796|69952795|69952800|69957593|69957592;67302618|67302617|67302619|67302616;Zones marines;126;255;12:12:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,8;m;;;;;1;;;Observateur(s) : T-RUNGASSAMY et F-STARCEVIC - Issu de la reprise QUADRILABO du 07/02/2019;;;8;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;28/01/2014;1;Epinephelus merra;;2;1;12;0;Sable;Non renseigné / NA;20;2;;Nulle;Moyen;Calme;Calme;NA;NA;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2014_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952797|69952798|69952801|69952799|69952796|69952795|69952800|69957593|69957592;67302622|67302621|67302623|67302624|67302620;Zones marines;126;255;12:12:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,8;m;;;;;1;;;Observateur(s) : T-RUNGASSAMY et F-STARCEVIC - Issu de la reprise QUADRILABO du 07/02/2019;;;8;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;28/01/2014;1;Epinephelus merra;;3;1;8;520;Sable;Non renseigné / NA;20;2;;Nulle;Moyen;Calme;Calme;NA;NA;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2014_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952797|69952798|69952801|69952799|69952796|69952795|69952800|69957593|69957592;67302627|67302626|67302628|67302629|67302625;Zones marines;126;255;12:12:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,8;m;;;;;1;;;Observateur(s) : T-RUNGASSAMY et F-STARCEVIC - Issu de la reprise QUADRILABO du 07/02/2019;;;8;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;28/01/2014;1;Epinephelus merra;;4;1;13;750;Sable;Non renseigné / NA;20;2;;Nulle;Moyen;Calme;Calme;NA;NA;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2014_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952797|69952798|69952801|69952799|69952796|69952795|69952800|69957593|69957592;67302632|67302631|67302633|67302634|67302630;Zones marines;126;255;12:12:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,8;m;;;;;1;;;Observateur(s) : T-RUNGASSAMY et F-STARCEVIC - Issu de la reprise QUADRILABO du 07/02/2019;;;8;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;28/01/2014;1;Epinephelus merra;;5;1;14;950;Sable;Non renseigné / NA;20;2;;Nulle;Moyen;Calme;Calme;NA;NA;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2014_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952797|69952798|69952801|69952799|69952796|69952795|69952800|69957593|69957592;67302637|67302636|67302638|67302639|67302635;Zones marines;126;255;12:12:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,8;m;;;;;1;;;Observateur(s) : T-RUNGASSAMY et F-STARCEVIC - Issu de la reprise QUADRILABO du 07/02/2019;;;8;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;28/01/2014;1;Epinephelus merra;;6;1;10;1170;Sable;Non renseigné / NA;20;2;;Nulle;Moyen;Calme;Calme;NA;NA;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2014_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952797|69952798|69952801|69952799|69952796|69952795|69952800|69957593|69957592;67302642|67302641|67302643|67302644|67302640;Zones marines;126;255;12:12:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,8;m;;;;;1;;;Observateur(s) : T-RUNGASSAMY et F-STARCEVIC - Issu de la reprise QUADRILABO du 07/02/2019;;;8;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;28/01/2014;1;Epinephelus merra;;7;1;10;1200;Sable;Non renseigné / NA;20;2;;Nulle;Moyen;Calme;Calme;NA;NA;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2014_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952797|69952798|69952801|69952799|69952796|69952795|69952800|69957593|69957592;67302647|67302646|67302648|67302649|67302645;Zones marines;126;255;12:12:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,8;m;;;;;1;;;Observateur(s) : T-RUNGASSAMY et F-STARCEVIC - Issu de la reprise QUADRILABO du 07/02/2019;;;8;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;28/01/2014;1;Epinephelus merra;;8;1;18;1300;Sable;Non renseigné / NA;20;2;;Nulle;Moyen;Calme;Calme;NA;NA;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2014_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952797|69952798|69952801|69952799|69952796|69952795|69952800|69957593|69957592;67302652|67302651|67302653|67302654|67302650;Zones marines;126;255;12:12:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,8;m;;;;;1;;;Observateur(s) : T-RUNGASSAMY et F-STARCEVIC - Issu de la reprise QUADRILABO du 07/02/2019;;;8;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
POPMER_LAREUNION_BELT_POISSON;L'Ermitage_GP10;03/02/2015;1;Epinephelus merra;;1;1;9;580;NA;Présence;20;2;;Nulle;Fort;NA;NA;NA;Montante;NA;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010469;126-P-255;126 - Réunion;55,21956;55,21956;-21,07403;-21,07403;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;GP10-2015_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69952804|69952805|69952808|69952806|69952803|69952802|69952807|69957595|69957594;67302657|67302656|67302658|67302659|67302655;Zones marines;126;255;09:10:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,21956;55,21956;-21,07403;-21,07403;Non
